date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,phaq,sand,silt,tceq
2002-11-28,1357863,-103.5264684858525,19.53518650790895,5,17,12.0,7.0,82.0,6.0,0.0
2002-11-28,1566290,-103.4621680639796,19.519088818112294,0,15,12.0,6.2,74.0,14.0,0.0
2002-11-29,1218822,-103.56404580959665,19.35239420572801,0,21,14.0,5.3,64.0,22.0,0.0
2002-11-3,1288671,-103.52659923865927,21.08590831080917,0,10,22.0,4.8,53.0,25.0,0.0
2002-11-3,1288671,-103.52659923865927,21.08590831080917,10,29,24.0,5.5,55.0,21.0,0.0
2002-11-30,1323050,-97.94730752262062,19.922789444546684,0,26,28.0,6.8,44.0,28.0,0.0
2002-11-4,1323788,-116.53008899691723,32.41076440904238,0,12,6.0,6.4,80.0,14.0,0.0
2002-11-4,1323788,-116.53008899691723,32.41076440904238,12,26,8.0,6.8,82.0,10.0,0.0
2002-11-4,1358091,-103.6440588519082,21.33185817958199,0,8,26.0,5.8,65.0,9.0,0.0
2002-11-4,1358091,-103.6440588519082,21.33185817958199,8,15,26.0,5.5,59.0,15.0,0.0
2002-11-4,1358091,-103.6440588519082,21.33185817958199,15,27,30.0,5.4,51.0,19.0,0.0
2002-11-4,1427646,-103.66786516180379,21.31865955918069,0,11,22.0,4.8,59.0,19.0,0.0
2002-11-5,1149913,-116.19870462107423,32.491862561073305,0,12,14.0,6.5,82.0,4.0,0.0
2002-11-5,1323272,-103.4686445816656,21.48011658221396,0,11,23.0,6.7,62.0,15.0,0.0
2002-11-5,1323272,-103.4686445816656,21.48011658221396,11,22,19.0,5.8,62.0,19.0,0.0
2002-11-5,1323724,-107.90643942085975,30.004936003181406,0,19,16.0,6.3,68.0,16.0,0.0
2002-11-5,1462682,-116.29784662045354,32.5221468597293,0,10,10.0,6.2,78.0,12.0,0.0
2002-11-5,1462682,-116.29784662045354,32.5221468597293,10,24,12.0,6.7,80.0,8.0,0.0
2002-11-5,1531715,-103.46059704548472,21.492056624085663,0,4,20.0,4.8,55.0,25.0,0.0
2002-11-6,1288672,-103.62335186762154,21.802859609836297,0,11,8.0,5.7,70.0,22.0,0.0
2002-11-6,1288672,-103.62335186762154,21.802859609836297,11,19,10.0,5.7,64.0,26.0,0.0
2002-11-6,1358615,-113.56911994262916,32.0139364352874,0,14,4.0,8.5,90.0,6.0,21.0
2002-11-7,1253942,-101.08112321259941,22.410953858543156,16,27,36.0,8.6,40.0,24.0,35.0
2002-11-7,1289034,-113.09121081640194,31.956033481424676,0,20,8.0,8.4,82.0,10.0,406.0
2002-11-7,1392800,-103.82164811889166,21.86988337793707,0,16,14.0,5.7,68.0,18.0,0.0
2002-11-7,1392800,-103.82164811889166,21.86988337793707,16,30,12.0,5.7,66.0,22.0,0.0
2002-11-7,1531658,-103.86253842553316,20.81350769668843,0,5,30.0,6.4,44.0,26.0,0.0
2002-11-7,1566867,-112.92120067679568,31.83602654562305,0,10,10.0,8.8,72.0,18.0,20.0
2002-11-7,1636670,-106.1902548933802,31.36386228499662,0,11,12.0,9.7,82.0,6.0,100.0
2002-11-7,1636670,-106.1902548933802,31.36386228499662,11,30,3.0,9.6,84.0,13.0,70.0
2002-11-8,1253943,-101.3197010976905,22.14344236301656,0,16,28.0,5.6,46.0,26.0,0.0
2002-11-8,1358093,-103.2446403768504,21.9441595633715,0,17,21.0,4.2,75.0,4.0,0.0
2002-11-8,1531716,-103.50749296762923,21.97764327680149,0,5,16.0,5.8,64.0,20.0,0.0
2002-11-8,1531716,-103.50749296762923,21.97764327680149,5,18,12.0,6.3,72.0,16.0,0.0
2002-11-8,1601752,-113.19644676425025,31.719354014994682,0,22,4.0,8.0,92.0,4.0,85.0
2002-12-1,1253703,-97.67264995942979,19.471656166411865,0,30,4.0,6.0,88.0,8.0,0.0
2002-12-17,1253998,-88.0524922491371,21.175643712830084,0,10,38.0,7.0,38.0,24.0,0.0
2002-12-17,1253998,-88.0524922491371,21.175643712830084,10,25,68.0,6.5,20.0,12.0,0.0
2002-12-3,1567013,-114.76948566652808,32.67868005136678,0,15,10.0,9.0,62.0,28.0,80.0
2002-12-5,1358613,-115.75879871020595,32.56172540698083,0,8,28.0,8.3,44.0,28.0,70.0
2002-12-5,1358613,-115.75879871020595,32.56172540698083,8,13,28.0,8.2,36.0,36.0,90.0
2002-12-5,1358613,-115.75879871020595,32.56172540698083,13,29,28.0,8.4,30.0,42.0,105.0
2002-12-6,1567014,-114.47838922881068,32.39065196280719,0,10,10.0,8.8,80.0,10.0,33.0
2002-12-6,1567014,-114.47838922881068,32.39065196280719,10,16,16.0,9.4,78.0,6.0,40.0
2002-12-7,1253866,-103.71002676549983,20.928541237458653,0,15,32.0,5.8,46.0,22.0,0.0
2002-5-12,1427501,-95.32117146364494,17.194017123181183,0,10,16.0,4.4,76.0,8.0,0.0
2002-5-13,1566413,-94.86062335628769,17.086649445182477,0,10,34.0,5.4,38.0,28.0,0.0
2002-5-13,1566413,-94.86062335628769,17.086649445182477,10,28,40.0,5.4,34.0,26.0,0.0
2002-5-14,1531571,-94.52146888101171,17.320615821216954,0,15,34.0,6.1,50.0,16.0,0.0
2002-7-16,1427692,-100.8762324285811,21.178409195796398,0,21,12.0,6.2,83.0,5.0,0.0
2002-7-22,1253672,-102.02938442907478,19.828776887059032,0,11,25.0,6.2,50.0,25.0,0.0
2002-7-22,1496640,-102.01693287089522,19.826917466092482,0,11,22.0,6.6,44.0,34.0,0.0
2002-7-24,1670595,-103.00570476895865,19.954188579450154,0,13,22.0,6.0,52.0,26.0,0.0
2002-8-29,1149917,-115.23087492474157,32.03403435986228,0,5,20.0,8.3,34.0,46.0,165.0
2002-8-29,1149917,-115.23087492474157,32.03403435986228,5,13,36.0,8.0,18.0,46.0,150.0
2002-9-12,1149337,-103.89464380877729,20.338632924831852,0,10,26.0,5.4,60.0,14.0,0.0
2002-9-12,1462154,-103.96288141117161,20.051866784700085,0,25,12.0,5.7,78.0,10.0,0.0
2002-9-12,1601358,-103.71015791284825,20.418382308292987,0,4,14.0,6.8,62.0,24.0,0.0
2002-9-12,1601358,-103.71015791284825,20.418382308292987,4,16,14.0,6.7,62.0,24.0,0.0
2002-9-13,1427584,-103.09509204855257,20.701317272737,0,17,24.0,5.6,58.0,18.0,0.0
2002-9-13,1670784,-103.22572897799391,20.317926851845517,0,21,44.0,5.4,36.0,20.0,0.0
2002-9-13,1670784,-103.22572897799391,20.317926851845517,21,29,62.0,5.6,24.0,14.0,0.0
2002-9-14,1566487,-103.06099644421938,20.446311848297093,0,15,32.0,6.5,52.0,16.0,0.0
2002-9-15,1149339,-103.2310614330308,20.705975659731443,0,3,34.0,6.5,42.0,24.0,0.0
2002-9-15,1149339,-103.2310614330308,20.705975659731443,3,25,46.0,6.7,36.0,18.0,0.0
2002-9-15,1218816,-104.2289200480317,19.79001327682969,0,15,12.0,6.6,68.0,20.0,0.0
2002-9-15,1288638,-102.02516507654951,20.503631431193647,0,10,16.0,5.5,62.0,22.0,0.0
2002-9-15,1288638,-102.02516507654951,20.503631431193647,10,22,18.0,5.7,60.0,22.0,0.0
2002-9-15,1427363,-104.2286978491719,19.788566571513694,0,27,13.0,6.1,63.0,24.0,0.0
2002-9-15,1566488,-102.3832556438037,20.47109166726925,0,27,50.0,6.7,30.0,20.0,0.0
2002-9-15,1566489,-102.22359671421977,20.459347497104204,0,17,26.0,5.9,54.0,20.0,0.0
2002-9-16,1427364,-104.28660669528657,19.762147187384635,0,15,50.0,7.8,26.0,24.0,20.0
2002-9-17,1427365,-104.42956478570379,19.45167213351473,6,15,42.0,5.2,34.0,24.0,0.0
2002-9-17,1601130,-104.46929012583057,19.45189067909133,0,20,19.0,5.3,59.0,22.0,0.0
2002-9-18,1496633,-104.65805668808335,19.173162778594563,0,12,1.0,6.6,95.0,4.0,0.0
2002-9-18,1636169,-102.37148303584156,20.6632683709628,0,24,62.0,4.3,20.0,18.0,0.0
2002-9-18,1670785,-102.11279261952345,20.323202780771474,0,27,42.0,6.1,30.0,28.0,0.0
2002-9-7,1323223,-103.73029824204647,20.879845709478044,0,17,58.0,6.5,32.0,10.0,0.0
2002-9-8,1636168,-103.90468082743674,20.9139431544589,0,9,32.0,6.3,40.0,28.0,0.0
2003-10-10,1184343,-99.58960485729689,21.904118167211422,0,18,18.0,8.2,62.0,20.0,414.0
2003-10-10,1288527,-98.12676170338928,16.509172199443757,0,12,6.0,4.9,77.0,17.0,0.0
2003-10-10,1288527,-98.12676170338928,16.509172199443757,12,25,2.0,5.7,78.0,20.0,0.0
2003-10-10,1392891,-87.93012465899622,20.42836268520669,0,12,28.0,7.0,60.0,12.0,0.0
2003-10-10,1462149,-104.10599892522136,20.340866835705015,0,24,38.0,5.5,44.0,18.0,0.0
2003-10-10,1462650,-106.52245501710598,28.659303251725824,0,17,8.0,5.9,83.0,9.0,0.0
2003-10-11,1184372,-87.95745564185027,20.672378859401817,0,15,56.0,7.0,26.0,18.0,0.0
2003-10-11,1184372,-87.95745564185027,20.672378859401817,15,27,52.0,6.8,30.0,18.0,0.0
2003-10-11,1427576,-104.14582203019242,20.542259251727273,0,26,44.0,5.6,36.0,20.0,0.0
2003-10-11,1531537,-98.34530255691882,16.32792302567272,0,12,16.0,5.9,74.0,10.0,0.0
2003-10-11,1531537,-98.34530255691882,16.32792302567272,12,30,14.0,5.8,78.0,8.0,0.0
2003-10-12,1601188,-99.49718990381858,18.569603187839988,0,12,58.0,6.9,24.0,18.0,0.0
2003-10-13,1149324,-104.19220946456609,20.57722786134071,0,18,9.0,6.3,81.0,10.0,0.0
2003-10-13,1218903,-98.31867563035662,16.50208597899588,0,15,10.0,5.7,83.0,7.0,0.0
2003-10-13,1358584,-106.81928160631202,28.6625081201569,0,19,19.0,6.5,67.0,14.0,0.0
2003-10-13,1427435,-99.1584029400402,18.685986504557633,0,25,56.0,6.6,24.0,20.0,0.0
2003-10-13,1462053,-90.68736537473814,19.036688195408257,0,11,63.0,7.7,25.0,12.0,932.0
2003-10-13,1462053,-90.68736537473814,19.036688195408257,11,25,32.0,8.1,24.0,44.0,952.0
2003-10-13,1601450,-98.52317561677052,21.983601128801403,0,20,11.0,7.8,46.0,43.0,153.0
2003-10-14,1218930,-91.09437231336462,19.044774449637597,12,22,16.0,8.2,70.0,14.0,736.0
2003-10-14,1288710,-98.66678405405627,21.822886240721576,0,20,44.0,7.7,34.0,22.0,75.0
2003-10-14,1497416,-106.8019038436585,28.8280921302573,0,19,14.0,5.7,76.0,10.0,0.0
2003-10-14,1532196,-107.02740771322601,28.95813338962302,0,18,48.0,6.4,22.0,30.0,0.0
2003-10-14,1601227,-98.5293338526263,16.429971360117566,0,20,20.0,5.4,62.0,18.0,0.0
2003-10-14,1670778,-104.54129477564605,20.634422150499386,0,9,44.0,6.5,28.0,28.0,0.0
2003-10-15,1288633,-104.73341527935735,20.217312623281153,0,12,25.0,6.1,49.0,26.0,0.0
2003-10-15,1427437,-99.37943175618558,18.986698019839135,0,28,16.0,5.6,74.0,10.0,0.0
2003-10-15,1532197,-106.9315852738367,28.327607980513616,0,10,19.0,5.3,54.0,27.0,0.0
2003-10-15,1532197,-106.9315852738367,28.327607980513616,10,29,22.0,5.9,58.0,20.0,0.0
2003-10-15,1636047,-98.15027499168954,16.80241336499385,0,10,16.0,6.9,64.0,20.0,0.0
2003-10-16,1288528,-98.27285643995909,16.76260802231658,0,15,16.0,6.0,66.0,18.0,0.0
2003-10-16,1323217,-104.99529236966015,20.360815101284814,0,17,27.0,5.3,40.0,33.0,0.0
2003-10-16,1393290,-107.50118855753887,28.24296234547123,0,24,18.0,5.3,65.0,17.0,0.0
2003-10-16,1462652,-107.50679698874085,28.143237387369403,0,16,18.0,6.6,59.0,23.0,0.0
2003-10-16,1531761,-98.87808642795427,21.598341573990545,0,20,37.0,7.8,38.0,25.0,45.0
2003-10-17,1253859,-104.94376745465208,20.525360284874637,0,9,23.0,4.6,56.0,21.0,0.0
2003-10-17,1253859,-104.94376745465208,20.525360284874637,9,28,46.0,5.8,36.0,18.0,0.0
2003-10-17,1254401,-107.7204322618149,28.422224941387395,0,8,12.0,5.5,67.0,21.0,0.0
2003-10-17,1254401,-107.7204322618149,28.422224941387395,8,17,24.0,6.3,36.0,40.0,0.0
2003-10-17,1601865,-107.8032571500808,28.04659176534053,0,28,12.0,5.3,61.0,27.0,0.0
2003-10-17,1601866,-107.85010406170386,28.344870472780297,0,14,3.0,5.8,89.0,8.0,0.0
2003-10-17,1670887,-98.32158909106877,21.554818768733067,0,18,29.0,8.0,58.0,13.0,167.0
2003-10-18,1149325,-104.89653493783058,20.289937402305927,0,7,39.0,5.2,39.0,22.0,0.0
2003-10-18,1149325,-104.89653493783058,20.289937402305927,7,28,53.0,5.4,27.0,20.0,0.0
2003-10-20,1253960,-98.22267076906829,21.380912419695285,0,10,14.0,8.0,70.0,16.0,306.0
2003-10-20,1253960,-98.22267076906829,21.380912419695285,10,25,22.0,8.4,54.0,24.0,383.0
2003-10-20,1358046,-104.8453187864584,20.54997273093358,0,16,26.0,5.7,53.0,21.0,0.0
2003-10-20,1358046,-104.8453187864584,20.54997273093358,16,27,24.0,5.5,54.0,22.0,0.0
2003-10-20,1393291,-107.88586796926099,28.664318303292013,0,16,12.0,7.0,79.0,9.0,0.0
2003-10-20,1601867,-107.28046650185436,28.51954642732379,0,13,20.0,5.7,56.0,24.0,0.0
2003-10-20,1601867,-107.28046650185436,28.51954642732379,13,28,16.0,6.6,67.0,17.0,0.0
2003-10-21,1219035,-105.57988308035557,23.06297161026837,0,18,36.0,5.6,42.0,22.0,0.0
2003-10-21,1219035,-105.57988308035557,23.06297161026837,18,30,38.0,5.6,34.0,28.0,0.0
2003-10-21,1462653,-107.79101728323826,28.827304928800775,0,18,6.0,7.0,75.0,19.0,0.0
2003-10-21,1462653,-107.79101728323826,28.827304928800775,18,29,11.0,6.5,77.0,12.0,0.0
2003-10-21,1496965,-98.47336315638262,21.327941311410807,0,20,32.0,8.0,48.0,20.0,170.0
2003-10-22,1219142,-98.00483631308484,21.17518962562771,0,30,36.0,8.0,48.0,16.0,210.0
2003-10-22,1254402,-107.55379006744808,28.9206326849411,0,19,24.0,6.5,55.0,21.0,0.0
2003-10-22,1358043,-106.01569250228268,23.242971066895464,0,4,20.0,6.2,68.0,12.0,0.0
2003-10-22,1358043,-106.01569250228268,23.242971066895464,4,18,26.0,6.0,60.0,14.0,0.0
2003-10-22,1358043,-106.01569250228268,23.242971066895464,18,30,20.0,5.4,68.0,12.0,0.0
2003-10-22,1566988,-107.74185441369394,28.87591516746114,0,19,16.0,6.1,73.0,11.0,0.0
2003-10-22,1601496,-87.00121656977525,20.412172507914093,7,15,36.0,6.9,50.0,14.0,0.0
2003-10-22,1636185,-105.86193042769715,23.10698361742277,0,6,16.0,6.7,60.0,24.0,0.0
2003-10-22,1636185,-105.86193042769715,23.10698361742277,6,18,20.0,6.2,55.0,25.0,0.0
2003-10-23,1219011,-106.23831085151424,23.43417757727875,0,5,22.0,6.1,68.0,10.0,0.0
2003-10-23,1219011,-106.23831085151424,23.43417757727875,5,21,24.0,5.8,60.0,16.0,0.0
2003-10-23,1392746,-106.3031008985545,23.316270277497214,0,18,30.0,5.9,44.0,26.0,0.0
2003-10-23,1427695,-98.2777491785318,21.05859728099731,0,10,40.0,5.0,48.0,12.0,25.0
2003-10-24,1288756,-86.83688031997146,20.42992007370522,0,29,6.0,8.2,94.0,0.0,776.0
2003-10-24,1323208,-106.1006026582467,23.395275718378088,0,6,26.0,5.8,60.0,14.0,0.0
2003-10-24,1323208,-106.1006026582467,23.395275718378088,6,23,42.0,5.9,56.0,2.0,0.0
2003-10-24,1392579,-104.45525741923251,19.1393560725712,0,11,10.0,4.9,81.0,9.0,0.0
2003-10-24,1531791,-90.06889909147812,20.664097111040576,0,29,60.0,8.2,21.0,19.0,25.0
2003-10-25,1497014,-87.48106226799904,20.044686300422168,0,19,12.0,7.9,88.0,0.0,920.0
2003-10-25,1497014,-87.48106226799904,20.044686300422168,19,28,6.0,8.1,94.0,0.0,896.0
2003-10-25,1670751,-87.43937047981997,19.928572538768947,0,17,20.0,8.0,66.0,14.0,680.0
2003-10-25,1670751,-87.43937047981997,19.928572538768947,17,25,13.0,8.4,86.0,1.0,490.0
2003-10-26,1184221,-106.13800292842303,23.41927814732208,0,5,10.0,6.8,68.0,22.0,0.0
2003-10-26,1184221,-106.13800292842303,23.41927814732208,5,19,24.0,6.8,46.0,30.0,0.0
2003-10-26,1184221,-106.13800292842303,23.41927814732208,19,25,31.0,6.9,38.0,31.0,0.0
2003-10-26,1288643,-105.97761805097929,23.387123587548025,0,4,19.0,6.5,57.0,24.0,0.0
2003-10-26,1288643,-105.97761805097929,23.387123587548025,4,24,21.0,7.0,51.0,28.0,0.0
2003-10-27,1219036,-105.41962059477294,23.692184360894434,0,11,31.0,5.3,45.0,24.0,0.0
2003-10-27,1219036,-105.41962059477294,23.692184360894434,11,20,33.0,5.6,43.0,24.0,0.0
2003-10-27,1288644,-105.43731942905158,23.629589511467703,10,21,21.0,5.5,59.0,20.0,0.0
2003-10-27,1566279,-104.18181963060313,19.281835188272236,0,16,8.0,5.6,82.0,10.0,0.0
2003-10-28,1496862,-105.26902439638262,23.85699758412305,0,5,20.0,5.2,59.0,21.0,43.0
2003-10-28,1496862,-105.26902439638262,23.85699758412305,5,28,26.0,5.8,61.0,13.0,47.0
2003-10-28,1635964,-105.11353143123031,19.715408859302375,6,21,10.0,6.1,61.0,29.0,0.0
2003-10-29,1149350,-104.72071806453877,23.909810815230916,0,8,12.0,5.6,39.0,49.0,0.0
2003-10-29,1323348,-90.13816819387314,20.125551263261062,0,19,70.0,5.8,23.0,7.0,0.0
2003-10-29,1357854,-104.21760243758794,19.443842811922465,0,9,40.0,6.2,33.0,27.0,0.0
2003-10-29,1357854,-104.21760243758794,19.443842811922465,9,22,19.0,5.5,58.0,23.0,0.0
2003-10-29,1531671,-104.75061503356623,23.737709635652077,0,6,20.0,5.7,37.0,43.0,0.0
2003-10-29,1531671,-104.75061503356623,23.737709635652077,6,18,28.0,5.8,39.0,33.0,0.0
2003-10-3,1670689,-90.01721016315781,19.5300745654654,0,19,72.0,5.7,20.0,8.0,0.0
2003-10-30,1428094,-106.78767592431005,29.91087174343746,0,20,11.0,6.7,86.0,3.0,0.0
2003-10-30,1566280,-104.51488940407418,19.746833315229722,0,5,27.0,5.3,33.0,40.0,0.0
2003-10-30,1566280,-104.51488940407418,19.746833315229722,5,23,27.0,5.3,41.0,32.0,0.0
2003-10-31,1358567,-106.3876749721411,29.76865216680265,0,30,10.0,6.4,82.0,8.0,0.0
2003-10-31,1462033,-98.51648038918938,16.537747719852558,0,30,20.0,5.5,56.0,24.0,0.0
2003-10-4,1601451,-97.47268127742358,21.20792940853541,0,19,16.0,8.0,66.0,18.0,260.0
2003-10-6,1392673,-90.51577414698042,19.427965578153735,0,28,63.0,6.5,24.0,13.0,0.0
2003-10-6,1392756,-104.26797734598742,20.802210870644547,0,11,28.0,6.1,56.0,16.0,0.0
2003-10-6,1392756,-104.26797734598742,20.802210870644547,11,22,42.0,6.7,48.0,10.0,0.0
2003-10-6,1601448,-99.01452666105236,21.09048034471126,0,20,38.0,6.7,60.0,2.0,0.0
2003-10-7,1462649,-106.43380764393677,28.82730811937711,0,9,4.0,5.6,78.0,18.0,0.0
2003-10-7,1462649,-106.43380764393677,28.82730811937711,9,22,7.0,4.5,59.0,34.0,0.0
2003-10-7,1670690,-90.8361123283845,19.237960367613255,16,25,54.0,8.0,26.0,20.0,456.0
2003-10-7,1670885,-99.28374964426355,21.185113115927173,0,7,39.0,7.8,44.0,17.0,149.0
2003-10-8,1149323,-104.52161266915375,20.773751482186057,0,16,54.0,5.6,30.0,16.0,0.0
2003-10-8,1392890,-87.50775834829959,20.955855338189217,0,10,46.0,6.9,42.0,12.0,0.0
2003-10-8,1670886,-99.72891777975636,21.42065535121936,0,25,54.0,7.0,28.0,18.0,0.0
2003-10-9,1184104,-98.11193486507486,16.63541849364545,0,25,6.0,4.7,66.0,28.0,0.0
2003-10-9,1323216,-104.47102449999065,20.710755930511716,0,10,30.0,5.0,43.0,27.0,0.0
2003-10-9,1323216,-104.47102449999065,20.710755930511716,10,28,38.0,5.9,38.0,24.0,0.0
2003-10-9,1462285,-87.8996056408462,20.787914808102432,0,9,48.0,6.6,34.0,18.0,0.0
2003-10-9,1601187,-99.91448054781985,18.417166960881527,0,10,8.0,6.5,84.0,8.0,0.0
2003-10-9,1601449,-99.92244653158254,21.563870221683363,0,25,54.0,7.0,28.0,18.0,0.0
2003-10-9,1601862,-106.30268896249108,28.33983713512586,0,5,15.0,4.9,63.0,22.0,0.0
2003-10-9,1601863,-106.61741632403921,28.193452917839313,0,19,11.0,4.9,69.0,20.0,0.0
2003-10-9,1636720,-106.59269450254078,28.017077410999807,1,18,15.0,5.4,70.0,15.0,0.0
2003-11-1,1184704,-106.86852034405295,29.30395519061366,0,16,8.0,5.6,80.0,12.0,0.0
2003-11-10,1149293,-87.47343153222901,19.992682738044333,0,22,4.0,8.5,96.0,0.0,680.0
2003-11-10,1392851,-100.05872737472183,20.650549077971448,0,26,34.0,6.3,46.0,20.0,0.0
2003-11-10,1671283,-104.8315581928958,29.56450131372265,0,14,11.0,8.9,86.0,3.0,357.0
2003-11-11,1184063,-98.56336380107969,18.065052522508523,0,9,21.0,5.5,56.0,23.0,0.0
2003-11-11,1253966,-100.69640396555711,20.89572538987706,0,12,32.0,6.1,52.0,16.0,0.0
2003-11-11,1323314,-98.06350796884453,22.714062421719962,0,12,54.0,6.1,24.0,22.0,0.0
2003-11-11,1323746,-105.03135910444989,29.348989530610133,0,5,4.0,9.5,88.0,8.0,167.0
2003-11-11,1323746,-105.03135910444989,29.348989530610133,5,29,8.0,10.0,88.0,4.0,238.0
2003-11-11,1357948,-99.25966474502299,16.643753044758164,0,30,32.0,5.4,35.0,33.0,0.0
2003-11-11,1496725,-97.52098358258786,16.25987138291034,0,15,8.0,5.8,80.0,12.0,0.0
2003-11-11,1532182,-104.85323011773846,29.36450798720241,0,19,12.0,8.8,80.0,8.0,45.0
2003-11-11,1532205,-105.59797250316066,28.575933106264703,8,21,22.0,9.0,54.0,24.0,240.0
2003-11-11,1566588,-100.48257774951298,20.747829726171865,0,30,50.0,7.9,34.0,16.0,78.0
2003-11-11,1636201,-104.09062618066136,22.591093235574654,0,7,22.0,5.3,53.0,25.0,113.0
2003-11-11,1670634,-98.36808916041117,18.192878515129557,0,7,16.0,5.8,65.0,19.0,0.0
2003-11-11,1670811,-104.04201775807103,22.666097405184853,0,15,43.0,6.8,40.0,17.0,0.0
2003-11-12,1254392,-105.09649159699732,29.17478289362864,0,8,18.0,7.9,62.0,20.0,143.0
2003-11-12,1254392,-105.09649159699732,29.17478289362864,8,25,32.0,8.1,54.0,14.0,190.0
2003-11-12,1254406,-105.1615762706403,28.623149981875674,0,8,18.0,8.2,58.0,24.0,303.0
2003-11-12,1358073,-104.09480461237928,22.784982858147153,0,7,14.0,6.8,65.0,21.0,157.0
2003-11-12,1358141,-100.69200413690953,20.955221618442003,0,10,40.0,5.6,38.0,22.0,0.0
2003-11-12,1461994,-98.28429687668827,18.27616466254142,0,19,22.0,6.2,55.0,23.0,0.0
2003-11-12,1531538,-99.45333433423428,16.750304112290404,0,20,18.0,6.0,65.0,17.0,0.0
2003-11-12,1636009,-98.10132721521423,18.45697951377025,0,9,16.0,3.0,65.0,19.0,0.0
2003-11-12,1670898,-100.75700371024264,20.95352118027171,13,27,52.0,8.0,38.0,10.0,28.0
2003-11-12,1671284,-105.13324000951329,29.063409863659217,0,14,4.0,8.7,86.0,10.0,95.0
2003-11-13,1253746,-99.8680549907229,16.898461138942395,0,5,7.0,5.2,60.0,33.0,0.0
2003-11-13,1254393,-104.60072053282224,29.563393916027493,0,14,28.0,8.0,54.0,18.0,167.0
2003-11-13,1288534,-97.65390724633708,16.528658621679988,0,5,1.0,5.6,82.0,17.0,0.0
2003-11-13,1392852,-100.77492612827781,20.560183531119893,0,30,42.0,6.8,28.0,30.0,0.0
2003-11-13,1462034,-99.6991195174639,16.925967923775186,0,25,8.0,6.1,77.0,15.0,0.0
2003-11-13,1566337,-98.47530999324269,18.456481698793272,0,8,24.0,5.9,60.0,16.0,0.0
2003-11-13,1636010,-98.49141493764151,18.891190615970416,0,30,2.0,6.1,90.0,8.0,0.0
2003-11-14,1184107,-99.68626706680627,16.717850011578314,0,30,1.0,5.3,92.0,7.0,0.0
2003-11-14,1288652,-104.25867921031005,22.619979636980815,0,28,6.0,5.3,75.0,19.0,0.0
2003-11-14,1288653,-104.30313124383237,22.599416794267224,10,20,19.0,5.3,58.0,23.0,0.0
2003-11-14,1323747,-104.42127860414986,29.275624801327936,0,9,15.0,8.9,60.0,25.0,214.0
2003-11-14,1323747,-104.42127860414986,29.275624801327936,9,20,11.0,8.8,77.0,12.0,309.0
2003-11-14,1496874,-104.33228717628624,22.562744117879234,2,9,12.0,5.6,51.0,37.0,0.0
2003-11-14,1496874,-104.33228717628624,22.562744117879234,9,25,21.0,5.5,58.0,21.0,0.0
2003-11-14,1670899,-101.02399108626896,20.81089938936379,0,14,34.0,4.1,48.0,18.0,0.0
2003-11-15,1531496,-98.87255113522802,18.00927567047893,0,7,43.0,6.6,40.0,17.0,0.0
2003-11-17,1149463,-100.10837039093433,20.407973559763377,0,18,40.0,6.3,42.0,18.0,0.0
2003-11-17,1531498,-99.0155675362309,18.531767155293007,0,25,16.0,6.8,62.0,22.0,0.0
2003-11-17,1531692,-104.21704632664972,22.94941820588798,0,12,14.0,5.8,61.0,25.0,0.0
2003-11-17,1636202,-104.26646525787498,22.732746786450168,0,15,8.0,5.7,61.0,31.0,0.0
2003-11-18,1184116,-97.8164066698191,16.875404565758696,0,6,15.0,4.7,30.0,55.0,0.0
2003-11-18,1219051,-104.49620480883621,22.96330145415954,0,2,10.0,6.3,70.0,20.0,0.0
2003-11-18,1219051,-104.49620480883621,22.96330145415954,2,17,20.0,6.5,59.0,21.0,0.0
2003-11-18,1219126,-99.39641028329416,22.754201668714998,0,9,24.0,5.8,36.0,40.0,0.0
2003-11-18,1288700,-99.171855359015,22.549301814689912,0,19,34.0,7.8,48.0,18.0,233.0
2003-11-18,1357907,-98.89336731204983,18.779251524189608,0,25,48.0,6.9,37.0,15.0,0.0
2003-11-18,1392853,-100.45590760145406,20.374064396983602,0,16,54.0,7.0,34.0,12.0,0.0
2003-11-18,1496978,-100.10971130232153,20.117985332489116,0,11,40.0,4.6,36.0,24.0,0.0
2003-11-18,1496978,-100.10971130232153,20.117985332489116,11,21,44.0,5.4,32.0,24.0,0.0
2003-11-18,1601383,-104.53787765619677,22.96329093607561,10,28,42.0,6.1,39.0,19.0,0.0
2003-11-19,1219156,-100.72534451151157,20.12787522582598,0,18,46.0,6.2,28.0,26.0,0.0
2003-11-19,1253715,-98.78086304517306,18.947854571219597,0,12,16.0,6.0,65.0,19.0,0.0
2003-11-19,1427704,-100.53925396719258,20.05142597193896,0,18,18.0,5.5,76.0,6.0,0.0
2003-11-19,1427704,-100.53925396719258,20.05142597193896,18,25,35.0,6.3,60.0,5.0,0.0
